idx,dataset_id,label_id,split,embedding_model
FCN_000972,FCN,0,train,albertina_ptbr_100m
FRECOGNA_000527,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_07599,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_15508,CENTRALFATOS,0,train,albertina_ptbr_100m
FACTCKBR_001153,FACTCKBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06018,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_002069,FAKETRUEBR,1,train,albertina_ptbr_100m
FAKEBR_006474,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_011446,FRECOGNA,0,train,albertina_ptbr_100m
TRE300_000203,TRE300,1,train,albertina_ptbr_100m
TRE300_000007,TRE300,0,train,albertina_ptbr_100m
FCN_000851,FCN,0,train,albertina_ptbr_100m
FCN_001765,FCN,1,train,albertina_ptbr_100m
FRECOGNA_005922,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_008374,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_002015,FAKETRUEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_11527,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_004074,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_12930,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_002796,COVID19BR,0,train,albertina_ptbr_100m
MUMINPT_000301,MUMINPT,0,train,albertina_ptbr_100m
FAKEBR_004107,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_08310,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_07632,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_001290,FAKETRUEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06154,CENTRALFATOS,0,train,albertina_ptbr_100m
FCN_000902,FCN,0,train,albertina_ptbr_100m
MUMINPT_000714,MUMINPT,0,train,albertina_ptbr_100m
FRECOGNA_008048,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_001542,FAKETRUEBR,0,train,albertina_ptbr_100m
FAKEBR_004891,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_07528,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_009846,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_001991,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_01839,CENTRALFATOS,0,train,albertina_ptbr_100m
FNEWSSET_000014,FNEWSSET,1,train,albertina_ptbr_100m
FAKEBR_000271,FAKEBR,1,train,albertina_ptbr_100m
FAKETRUEBR_002229,FAKETRUEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_03266,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_007088,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_000475,FAKEBR,1,train,albertina_ptbr_100m
MUMINPT_001325,MUMINPT,0,train,albertina_ptbr_100m
FACTCKBR_001039,FACTCKBR,0,train,albertina_ptbr_100m
FRECOGNA_010313,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_19762,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_007417,FRECOGNA,0,train,albertina_ptbr_100m
FCN_001250,FCN,1,train,albertina_ptbr_100m
FAKEBR_004797,FAKEBR,1,train,albertina_ptbr_100m
COVID19BR_000203,COVID19BR,0,train,albertina_ptbr_100m
FRECOGNA_001801,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_001619,FRECOGNA,0,train,albertina_ptbr_100m
FAKETRUEBR_002323,FAKETRUEBR,1,train,albertina_ptbr_100m
FAKEBR_006479,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_07047,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_000670,FAKETRUEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_18811,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_011895,FRECOGNA,1,train,albertina_ptbr_100m
MUMINPT_001161,MUMINPT,1,train,albertina_ptbr_100m
CENTRALFATOS_review_15844,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_000334,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_004027,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_010329,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_002879,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_06203,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_002615,COVID19BR,1,train,albertina_ptbr_100m
FAKEBR_006399,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_000089,FAKEBR,1,train,albertina_ptbr_100m
FCN_000321,FCN,0,train,albertina_ptbr_100m
MUMINPT_001155,MUMINPT,1,train,albertina_ptbr_100m
FACTCKBR_000387,FACTCKBR,1,train,albertina_ptbr_100m
FACTCKBR_000243_1,FACTCKBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_04504,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_01419,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_006540,FAKEBR,0,train,albertina_ptbr_100m
FAKEBR_006425,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_000937,FAKEBR,1,train,albertina_ptbr_100m
FCN_000678,FCN,0,train,albertina_ptbr_100m
FRECOGNA_009091,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_003490,FRECOGNA,1,train,albertina_ptbr_100m
COVID19BR_001379,COVID19BR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_11215,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06887,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_000593,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_005753,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_004898,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_08580,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_13035,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_001471,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_02142,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_002303,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_004612,FAKEBR,0,train,albertina_ptbr_100m
FAKETRUEBR_000211,FAKETRUEBR,0,train,albertina_ptbr_100m
FAKEBR_004136,FAKEBR,0,train,albertina_ptbr_100m
FAKEBR_006707,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_11478,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_001345,FAKETRUEBR,0,train,albertina_ptbr_100m
COVID19BR_001847,COVID19BR,0,train,albertina_ptbr_100m
FAKEBR_003981,FAKEBR,1,train,albertina_ptbr_100m
FRECOGNA_007709,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_03158,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_006668,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_004505,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_07593,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_14478,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_01991,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_003346,FAKETRUEBR,1,train,albertina_ptbr_100m
FACTCKBR_000235,FACTCKBR,0,train,albertina_ptbr_100m
FRECOGNA_010430,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_02982,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_09380,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_001314,COVID19BR,1,train,albertina_ptbr_100m
FRECOGNA_006354,FRECOGNA,0,train,albertina_ptbr_100m
FACTCKBR_000236,FACTCKBR,0,train,albertina_ptbr_100m
FAKETRUEBR_003540,FAKETRUEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_13359,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_001847,FAKETRUEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_10157,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_005800,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_009841,FRECOGNA,0,train,albertina_ptbr_100m
MUMINPT_000713,MUMINPT,0,train,albertina_ptbr_100m
FRECOGNA_001343,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_02270,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_009692,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_002138,FAKEBR,0,train,albertina_ptbr_100m
FCN_000760,FCN,0,train,albertina_ptbr_100m
COVID19BR_002560,COVID19BR,0,train,albertina_ptbr_100m
FACTCKBR_001079_1,FACTCKBR,0,train,albertina_ptbr_100m
FACTCKBR_001277_1,FACTCKBR,0,train,albertina_ptbr_100m
FAKEBR_001774,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_005043,FRECOGNA,0,train,albertina_ptbr_100m
FAKETRUEBR_000622,FAKETRUEBR,0,train,albertina_ptbr_100m
FAKEBR_000478,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_009833,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_19477,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_002800,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_16268,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_006736,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_004012,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_002009,FRECOGNA,0,train,albertina_ptbr_100m
COVID19BR_001850,COVID19BR,1,train,albertina_ptbr_100m
COVID19BR_000120,COVID19BR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_12536,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_004669,FAKEBR,1,train,albertina_ptbr_100m
COVID19BR_002016,COVID19BR,0,train,albertina_ptbr_100m
FRECOGNA_005442,FRECOGNA,0,train,albertina_ptbr_100m
FACTCKBR_000181_1,FACTCKBR,0,train,albertina_ptbr_100m
FNEWSSET_000112,FNEWSSET,1,train,albertina_ptbr_100m
CENTRALFATOS_review_13069,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_007210,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_000908,FAKEBR,0,train,albertina_ptbr_100m
FAKEBR_001782,FAKEBR,0,train,albertina_ptbr_100m
FAKEBR_006023,FAKEBR,1,train,albertina_ptbr_100m
FRECOGNA_001695,FRECOGNA,1,train,albertina_ptbr_100m
FACTCKBR_000885_1,FACTCKBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_00488,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_13002,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_000308,FAKEBR,0,train,albertina_ptbr_100m
MUMINPT_000296,MUMINPT,0,train,albertina_ptbr_100m
FRECOGNA_008713,FRECOGNA,1,train,albertina_ptbr_100m
FACTCKBR_000829,FACTCKBR,0,train,albertina_ptbr_100m
FRECOGNA_001001,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_17770,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_001009,COVID19BR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_12798,CENTRALFATOS,0,train,albertina_ptbr_100m
MUMINPT_000176,MUMINPT,0,train,albertina_ptbr_100m
CENTRALFATOS_review_10302,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_005547,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_005568,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06461,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_002644,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_17091,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_000237,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_08378,CENTRALFATOS,1,train,albertina_ptbr_100m
COVID19BR_002378,COVID19BR,1,train,albertina_ptbr_100m
FRECOGNA_004696,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_000610,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_000656,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_000056,FAKETRUEBR,0,train,albertina_ptbr_100m
FRECOGNA_004660,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_000910,FAKETRUEBR,0,train,albertina_ptbr_100m
FAKEBR_005388,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_19953,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_002594,FRECOGNA,1,train,albertina_ptbr_100m
FNEWSSET_002252,FNEWSSET,0,train,albertina_ptbr_100m
MUMINPT_001216,MUMINPT,0,train,albertina_ptbr_100m
FAKEBR_000662,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_005816,FRECOGNA,1,train,albertina_ptbr_100m
FACTCKBR_000757,FACTCKBR,0,train,albertina_ptbr_100m
FRECOGNA_004492,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_10341,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_001613,COVID19BR,0,train,albertina_ptbr_100m
FCN_001923,FCN,1,train,albertina_ptbr_100m
FRECOGNA_002147,FRECOGNA,0,train,albertina_ptbr_100m
FAKETRUEBR_000613,FAKETRUEBR,0,train,albertina_ptbr_100m
FRECOGNA_001175,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_05846,CENTRALFATOS,0,train,albertina_ptbr_100m
FACTCKBR_000106,FACTCKBR,0,train,albertina_ptbr_100m
FRECOGNA_004202,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_002074,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_006879,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_001344,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_011894,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_005966,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_000047,FAKEBR,1,train,albertina_ptbr_100m
COVID19BR_000060,COVID19BR,0,train,albertina_ptbr_100m
MUMINPT_000116,MUMINPT,0,train,albertina_ptbr_100m
FAKETRUEBR_000096,FAKETRUEBR,0,train,albertina_ptbr_100m
COVID19BR_000103,COVID19BR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_15311,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_08644,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_002864,FAKETRUEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_15847,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_006324,FRECOGNA,0,train,albertina_ptbr_100m
COVID19BR_000442,COVID19BR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_13855,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_11152,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_003323,FAKETRUEBR,1,train,albertina_ptbr_100m
FRECOGNA_008137,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_004741,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_005897,FAKEBR,1,train,albertina_ptbr_100m
FACTCKBR_000416_1,FACTCKBR,1,train,albertina_ptbr_100m
FRECOGNA_009036,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_001544,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_000969,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_004635,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_17036,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_002201,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_003178,FAKETRUEBR,1,train,albertina_ptbr_100m
FRECOGNA_005457,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_15361,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_006460,FAKEBR,0,train,albertina_ptbr_100m
MUMINPT_000222,MUMINPT,0,train,albertina_ptbr_100m
TRE300_000410,TRE300,1,train,albertina_ptbr_100m
FAKETRUEBR_003509,FAKETRUEBR,1,train,albertina_ptbr_100m
MUMINPT_001138,MUMINPT,0,train,albertina_ptbr_100m
CENTRALFATOS_review_15242,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_12461,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_12642,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_000764,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_003311,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_001976,FAKETRUEBR,1,train,albertina_ptbr_100m
FRECOGNA_010459,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_009916,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_004563,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_006420,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_003767,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_001984,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06089,CENTRALFATOS,0,train,albertina_ptbr_100m
FCN_001275,FCN,1,train,albertina_ptbr_100m
FAKETRUEBR_002249,FAKETRUEBR,1,train,albertina_ptbr_100m
FRECOGNA_000963,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_004391,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_00211,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_14076,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_000392,FAKETRUEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_02322,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_004907,FAKEBR,1,train,albertina_ptbr_100m
CENTRALFATOS_review_11071,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_19815,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_008689,FRECOGNA,1,train,albertina_ptbr_100m
FACTCKBR_000849_1,FACTCKBR,0,train,albertina_ptbr_100m
COVID19BR_002389,COVID19BR,0,train,albertina_ptbr_100m
FRECOGNA_005050,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_07225,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_009554,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_07995,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_000745,FAKEBR,1,train,albertina_ptbr_100m
FAKETRUEBR_003020,FAKETRUEBR,1,train,albertina_ptbr_100m
MUMINPT_000430,MUMINPT,0,train,albertina_ptbr_100m
COVID19BR_000342,COVID19BR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_04448,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06457,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_010446,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_008822,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_006103,FAKEBR,1,train,albertina_ptbr_100m
FACTCKBR_001238,FACTCKBR,0,train,albertina_ptbr_100m
FAKETRUEBR_000992,FAKETRUEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_15159,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_19374,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_006281,FAKEBR,1,train,albertina_ptbr_100m
FCN_000286,FCN,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06201,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_010756,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_001921,FAKEBR,1,train,albertina_ptbr_100m
FRECOGNA_008531,FRECOGNA,0,train,albertina_ptbr_100m
COVID19BR_001111,COVID19BR,0,train,albertina_ptbr_100m
FAKEBR_003870,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_01525,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_009983,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_16326,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_18023,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_11743,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_000334,FAKETRUEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_09555,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_07112,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_18363,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_004461,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_002877,FAKETRUEBR,1,train,albertina_ptbr_100m
FAKETRUEBR_000469,FAKETRUEBR,0,train,albertina_ptbr_100m
FRECOGNA_006739,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_004930,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_06048,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_09128,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_08969,CENTRALFATOS,0,train,albertina_ptbr_100m
CENTRALFATOS_review_19753,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_000736,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_18931,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_000270,FAKEBR,0,train,albertina_ptbr_100m
FACTCKBR_000289,FACTCKBR,0,train,albertina_ptbr_100m
FAKEBR_005435,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_007090,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_011596,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_14252,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_010006,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_004824,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_09856,CENTRALFATOS,0,train,albertina_ptbr_100m
MUMINPT_000123,MUMINPT,0,train,albertina_ptbr_100m
FACTCKBR_000065_1,FACTCKBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_09894,CENTRALFATOS,0,train,albertina_ptbr_100m
FCN_000326,FCN,0,train,albertina_ptbr_100m
FAKEBR_006017,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_000452,FAKEBR,0,train,albertina_ptbr_100m
FAKETRUEBR_000749,FAKETRUEBR,0,train,albertina_ptbr_100m
FAKEBR_002825,FAKEBR,1,train,albertina_ptbr_100m
FAKETRUEBR_002978,FAKETRUEBR,1,train,albertina_ptbr_100m
FAKEBR_002036,FAKEBR,0,train,albertina_ptbr_100m
FAKETRUEBR_000201,FAKETRUEBR,0,train,albertina_ptbr_100m
TRE300_000329,TRE300,0,train,albertina_ptbr_100m
COVID19BR_002710,COVID19BR,1,train,albertina_ptbr_100m
FRECOGNA_011865,FRECOGNA,1,train,albertina_ptbr_100m
COVID19BR_002800,COVID19BR,1,train,albertina_ptbr_100m
FRECOGNA_011269,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_001397,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_002966,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_003069,FAKEBR,1,train,albertina_ptbr_100m
FRECOGNA_003638,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_002916,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_007482,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_003380,FAKETRUEBR,1,train,albertina_ptbr_100m
FNEWSSET_002166,FNEWSSET,0,train,albertina_ptbr_100m
FRECOGNA_000936,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_00816,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_001743,FAKETRUEBR,0,train,albertina_ptbr_100m
FRECOGNA_003754,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_008544,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_000689,FAKEBR,1,train,albertina_ptbr_100m
FACTCKBR_001100_1,FACTCKBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_02001,CENTRALFATOS,0,train,albertina_ptbr_100m
FRECOGNA_005778,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_003455,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_004154,FAKEBR,0,train,albertina_ptbr_100m
FRECOGNA_000219,FRECOGNA,0,train,albertina_ptbr_100m
FRECOGNA_005904,FRECOGNA,0,train,albertina_ptbr_100m
FAKEBR_001049,FAKEBR,1,train,albertina_ptbr_100m
FRECOGNA_001671,FRECOGNA,0,train,albertina_ptbr_100m
MUMINPT_001303,MUMINPT,0,train,albertina_ptbr_100m
CENTRALFATOS_review_03619,CENTRALFATOS,0,train,albertina_ptbr_100m
MUMINPT_000692,MUMINPT,0,train,albertina_ptbr_100m
FCN_000646,FCN,0,train,albertina_ptbr_100m
FRECOGNA_006467,FRECOGNA,1,train,albertina_ptbr_100m
FRECOGNA_003185,FRECOGNA,0,train,albertina_ptbr_100m
CENTRALFATOS_review_13083,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_002583,COVID19BR,0,train,albertina_ptbr_100m
COVID19BR_002324,COVID19BR,1,train,albertina_ptbr_100m
FAKEBR_006992,FAKEBR,0,train,albertina_ptbr_100m
FAKEBR_006061,FAKEBR,1,train,albertina_ptbr_100m
FAKEBR_004077,FAKEBR,1,train,albertina_ptbr_100m
FRECOGNA_004575,FRECOGNA,1,train,albertina_ptbr_100m
FAKEBR_004999,FAKEBR,1,train,albertina_ptbr_100m
FACTCKBR_000911_1,FACTCKBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_00731,CENTRALFATOS,0,train,albertina_ptbr_100m
MUMINPT_001156,MUMINPT,1,train,albertina_ptbr_100m
FRECOGNA_008470,FRECOGNA,0,train,albertina_ptbr_100m
FAKETRUEBR_000832,FAKETRUEBR,0,train,albertina_ptbr_100m
COVID19BR_002623,COVID19BR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_05169,CENTRALFATOS,0,train,albertina_ptbr_100m
COVID19BR_002888,COVID19BR,1,train,albertina_ptbr_100m
FCN_000218,FCN,0,train,albertina_ptbr_100m
FRECOGNA_000536,FRECOGNA,1,train,albertina_ptbr_100m
FAKETRUEBR_000265,FAKETRUEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_01224,CENTRALFATOS,0,train,albertina_ptbr_100m
FCN_000733,FCN,0,train,albertina_ptbr_100m
FRECOGNA_007275,FRECOGNA,1,train,albertina_ptbr_100m
CENTRALFATOS_review_16332,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKEBR_004304,FAKEBR,0,train,albertina_ptbr_100m
CENTRALFATOS_review_14838,CENTRALFATOS,0,train,albertina_ptbr_100m
FAKETRUEBR_001904,FAKETRUEBR,1,train,albertina_ptbr_100m
MUMINPT_000044,MUMINPT,0,train,albertina_ptbr_100m
